product_description,product_brand_id,product_image,product_name,product_id,product_category_id
"Chuột Zadez được thiết kế cho người dùng chơi game, Thiết kế Ergonomic, hạn chế tác động cổ tay người dùng, Chuột có 6 phím chức năng có thể cấu hình qua phần mềm, FPS: 6400, Report Rate: 125Hz, đèn\xa0LED\xa0RGB\xa016.8 triệu màu, Độ bền nút nhấn > 10 triệu lần nhấn,\xa0nút cuộn > 200.000 vòng",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/739/10047899-chuot-gaming-co-day-zadez-g-153m-den-1.jpg,Chuột Gaming có dây Zadez G-153M Đen,38,41
"Chuột có dây, thiết kế vừa tay cầm tiện di chuyển, Khối lượng nhẹ cho bạn di chuyển nhẹ nhàng và thao tác chính xác hơn, Công nghệ Blueled\xa0có thể phản xạ ánh sáng chính xác hơn, Sử dụng cổng USB tiện lợi cho bạn dễ dàng kết nối với các thiết bị, Dây dẫn dài 1.5m thuận tiện cho bạn sử dụng",42,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/584/10041410_CHUOT-BLUELED_ELECOM_M-Y8UBRD_01_wco7-x5.jpg,CHUỘT BLUELED ELECOM M-Y8U XANH,39,42
"Chuột có thiết kế gọn gàng, kích thước vừa nằm gọn trong tay, Thao tác di chuột, click chuột thoải mái khi phải sử dụng lâu, Độ phân giải 1000 DPI phù hợp với nhu cầu học tập, làm việc, Chuột không dây cho phép kết nối dễ dàng bằng đầu thu USB, Mặt đáy chuột phẳng mịn, lướt nhẹ nhàng trên mọi mặt phẳng, Hoạt động bền bỉ lên tới 12 tháng mà không cần thay pin, Chuột có chế độ tự ngủ tiết kiệm năng lượng và nút bật/tắt",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/864/10054789-chuot-khong-day-logitech-m171-trang-1.jpg,Chuột không dây Logitech M171,40,40
"Chuột không dây 10m, Công nghệ Blueled, Nút on/off tiết kiện pin, Độ phân giải 160 dpi",42,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/584/10041434-chuot-khong-day-blueled-elecom-m-dy12db-do-1.jpg,CHUỘT KHÔNG DÂY BLUELED ELECOM M-D12DB,41,42
"Chuột không dây Elecom có thiết kế nhỏ gọn, cảm giác cầm vừa tay, Độ phân giải 1200 DPI cho thao tác chuột nhanh chóng và chính xác, Trang bị công nghệ không dây 2.4GHz, khoảng cách kết nối đến 10m, Chuột sở hữu công nghệ nút click êm ái, không gây ồn đến xung quanh, Có nút ON/OFF để tiết kiệm pin, thao tác sử dụng chuột khá đơn giản, Sử dụng pin AA thông dụng, thời gian sử dụng có thể lên đến 12 tháng",42,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/518/10037618-chuot-khong-day-elecom-m-ir07drsbk-1.jpg,CHUỘT KHÔNG DÂY ELECOM M-IR07DRSB,42,42
"Chuột không dây Logitech M190 có thiết kế đối xứng, màu sắc trẻ trung, Cảm biến quang học mang lại khả năng điều khiển mượt mà, chính xác, Làm việc không dây và di chuyển tự do, khoảng cách kết nối lên đến 10m, Chế độ tiết kiệm năng lượng kích hoạt khi bạn đang không sử dụng chuột, Trải nghiệm cuộn từng dòng có kiểm soát và di chuyển chuột chính xác, Chất lượng bền bỉ, sử dụng pin AA trong thời gian dài lên đến 18 tháng",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/812/10049677-chuot-khong-day-logitech-m190-xanh-1.jpg,Chuột không dây Logitech M190 Xanh (910-005914),43,40
"Chuột không dây Logitech có hình dáng uốn lượn, dễ dàng cấm nắm, Khả năng kết nối không dây mạnh mẽ với khoảng cách lên tới 10m, Giảm thiểu 90% tiếng ồn khi nhấn chuột nhờ công nghệ SilentTouch, Thời lượng pin của chuột Logitech M650 cao, có thể lên đến 2 năm, Điều chỉnh độ nhạy của chuột với độ phân giải từ 400 - 4000 dpi, Tính năng cuộn dễ dàng và chính xác với phần mềm SmartWheel, Có thể tùy chỉnh các nút bên hông của M650 với Logitech Options+",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/812/10051891-chuot-khong-day-logitech-signature-m650-hong-1.jpg,Chuột không dây Logitech Signature M650 Hồng (910-006263),44,40
"Chuột không dây Targus kết nối USB không dây 2.4Ghz tốc độ cao, Độ phân giải 1600 DPI phản ứng hoàn hảo cho mọi chuyển động chuột, Công nghệ BlueTrace giải pháp sử dụng ở hầu hết trên các bề mặt, Độ nhạy chuột có thể điều chỉnh 800/1200/1600 DPI",44,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/789/10051083-chuot-khong-day-targus-amw620-wireless-bluetrace-trang-amw62001ap-52-1.jpg,Chuột không dây Targus AMW620 Wireless BlueTrace Trắng (AMW62001AP-52),45,44
"Chuột không dây silent siêu êm, không có tiếng click khi nhấn phím Left/Right, Bàn phím thiết kế dạng Chiclet (dạng thỏi chocolate) sang trọng, gõ chính xác, Chuột Zadez thon gọn với thiết kế Ergonomic, giúp người dùng sử dụng thoải mái, Bàn phím được trang bị 104 phím in laser sắc nét, độ bền phím 8 triệu lần nhấn, Kết nối không dây nhanh chóng trong 10m thông qua 1 USB Receiver duy nhất, Chuột không dây Zadez di chuyển chính xác với độ phân giải lên đến 1200 dpi",31,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/810/10051844-bo-ban-phim-chuot-khong-day-zadez-zmk-530g-xam-1.jpg,Bộ bàn phím chuột không dây Zadez ZMK-530G Xám,46,31
"Chuột không dây siêu mỏng, dễ dàng mang theo sử dụng, Thiết kế đối xứng dùng được cả 2 tay, trang bị 4 nút bấm, Chức năng click yên tĩnh, có thể làm việc mọi lúc mọi nơi, Được trang bị một đèn báo mức pin, cảm ứng BlueLED, Độ phân giải 800 - 1600DPI, thao tác chuột trơn tru hơn, Kết nối với cổng USB của máy tính qua\xa0receiver siêu nhỏ",42,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/880/10052232-chuot-khong-day-yen-tinh-elecom-m-tm10db-xanh-duong-1.jpg,Chuột không dây yên tĩnh Elecom M-TM10DB,47,42
"Chuột không dây với thiết kế uốn lượn, mang lại sự thoải mái khi dùng, Công nghệ cảm biến quang học cho các thao tác chính xác, mượt mà, M190 cho phép kết nối không gián đoạn với khoảng cách lên đến 10m, Bánh lăn cuộn với độ chính xác từng dòng, tiếng click êm ái và giảm ồn, Sử dụng chuột Logitech trong thời gian dài với thời gian lên đến 18 tháng, Chế độ tiết kiệm năng lượng tự động kích hoạt khi bạn đang nghỉ ngơi, Cài đặt dễ dàng, chỉ cần cắm đầu thu USB vào là có thể sử dụng chuột",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/812/10049675-chuot-khong-day-logitech-m190-den-1.jpg,Chuột không dây Logitech M190 Đen (910-005913),48,40
"Chuột kiểu dáng đơn giản, thiết kế Pebble thuận cả hai tay, Phím nhấn Silent – Phím tĩnh không gây ồn ào khi dùng, Tương thích với Chrome OS®, Windows® và MacOS®, Công nghệ kháng khuẩn tạo ra bề mặt sạch hơn, Kết nối không dây 2.4 GHz + Bluetooth 5.0 đỡ vướng víu, Độ phân giải tối đa 1600 DPI hỗ trợ cuộn và lướt mượt mà",44,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/10051434-Chuột_không_dây_Bluetooth_Targus_Compact_B5811.jpg,Chuột không dây Bluetooth Targus Compact B581,49,44
"Chuột kiểu dáng đơn giản, thiết kế uốn lượn vừa với bàn tay, Tính năng Logitech Flow cho phép sử dụng 3 máy cùng lúc, Con cuộn\xa0Magspeed ưu việt, thiết kế tối ưu dành cho Mac, Trang bị 6 phím chức năng giúp thao tác nhanh và tiện lợi, Độ phân giải 200 - 4000 DPI hỗ trợ cuộn và lướt mượt mà, Công nghệ cảm biến Darkfield giúp theo dõi chuẩn xác, Thời gian sử dụng chuột đến 70 ngày trong 1 lần sạc đầy",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/861/10049710-chuot-khong-day-logitech-mx-anywhere-3-for-mac-xam-910-005995-1.jpg,Chuột không dây Logitech MX Anywhere 3 For Mac Xám (910-005995),50,40
"Chuột kiểu dáng đơn giản, thiết kế uốn lượn vừa với bàn tay, Tính năng Logitech Flow cho phép sử dụng 3 máy cùng lúc, Con cuộn\xa0Magspeed ưu việt, tương thích nhiều hệ điều hành, Trang bị 6 phím chức năng giúp thao tác nhanh và tiện lợi, Độ phân giải 200 - 4000 DPI hỗ trợ cuộn và lướt mượt mà, Công nghệ cảm biến Darkfield giúp theo dõi chuẩn xác, Thời gian sử dụng chuột đến 70 ngày trong 1 lần sạc đầy",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/861/10049709-chuot-khong-day-logitech-mx-anywhere-3-hong-910-005994-1.jpg,Chuột không dây Logitech MX Anywhere 3 Hồng (910-005994),51,40
"Chuột máy tính Targus thiết kế theo kiểu công thái học, thoải mái khi sử dụng, Công nghệ không dây 2,4 GHz giúp giảm nhiễu, cảm biến quang học 1600 DPI, Kết nối không dây mạnh mẽ, trọng lượng chuột nhẹ giúp sử dụng dễ dàng, Bộ thu USB không dây lưu trữ dưới đáy chuột, luôn sẵn sàng để sử dụng, Bao gồm pin AA Energizer® MAX, chất lượng cao, an toàn và bền bỉ",44,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/841/10051081-chuot-khong-day-targus-wireless-optical-mouse-trang-amw60001ap-52-1.jpg,Chuột không dây Targus Wireless Optical Mouse AMW60001AP-52 Trắng,52,44
"Chuột nhỏ gọn, thiết kế bo tròn đẹp mắt, vừa tay cầm, Kết nối bằng đầu USB, tương thích tốt với nhiều thiết bị, Pin chất lượng cao, an toàn, bền bỉ, tuổi thọ lên đến 12 tháng, Cảm biến quang học, thao tác mượt mà và chính xác, Kết nối không dây mạnh mẽ, ổn định ở khoảng cách 10 m",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/92/10022626-chuot-may-tinh-logitech-m185-910-002503-do-1.jpg,Chuột không dây Logitech M185,53,40
"Chuột vi tính Logitech nhỏ gọn, vừa tay cầm, thoải mái sử dụng, Chuột quang có dây, kết nối bằng đầu USB cắm vào thiết bị, Có nút điều khiển, con lăn linh hoạt, dễ dàng điều khiển, Độ phân giải 1000 dpi giúp thao tác nhanh và chính xác hơn, Làm từ chất liệu nhựa cao cấp, bền, thời gian sử dụng lâu",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/791/10051446-chuot-vi-tinh-logitech-b100-den-1.jpg,Chuột vi tính Logitech B100 Đen,54,40
"Chuột\xa0có thiết kế thuận tay phải và có thêm 2 phím tiến lùi, Phím nhấn Silent – Phím tĩnh không gây ồn ào khi dùng, Tương thích với Windows® và MacOS® vô cùng tiện dụng, Công nghệ kháng khuẩn tạo ra bề mặt sạch hơn, Kết nối không dây 2.4 GHz + Bluetooth 5.0 đỡ vướng víu, Độ phân giải tối đa 1600 DPI hỗ trợ cuộn và lướt mượt mà",44,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/10051435-Chuột_không_dây_Bluetooth_Targus_Midsize_B5821.jpg,Chuột không dây Bluetooth Targus Midsize B582,55,44
"Chuột\xa0có thiết kế\xa0công thái học giúp tay bạn được nâng đỡ, Click yên tĩnh, giảm ồn, dùng được trên mọi bề mặt, Tương thích với\xa0Windows® 10, 11 trở lên, macOS 10.15 trở lên, Và hệ điều hành Linux® 4, ChromeOS™ 5, iPadOS 14 trở lên, Android™ 8.0 trở lên, Kết nối không dây USB Receiver, Bluetooth, Độ phân giải tối đa 1000 DPI hỗ trợ cuộn và lướt mượt mà",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/Chuột-Logitech-MX-Master-3S-Đen1.jpg,Chuột Logitech MX Master 3S,56,40
"Chuột\xa0có thiết kế\xa0nhỏ gọn tay cầm bên bằng silicone thoải mái khi cầm nắm, Click yên tĩnh, giảm ồn để bạn tập trung vào công việc, Tương thích với\xa0Windows® 10, 11 trở lên, macOS 10.15 trở lên, Và hệ điều hành Linux® 4, ChromeOS™ 5, iPadOS 14 trở lên, Android™ 8.0 trở lên, Kết nối không dây Bluetooth, cuộn qua 1000 dòng mỗi giây với chế độ siêu nhanh, Pin sạc Li-Po (500 mAh), sạc nhanh qua USB-Type C",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/976/Chuột_Logitech_MX_Anywhere_3S_Hồng1.jpg,Chuột Logitech MX Anywhere 3S,57,40
"Chống nước đổ tràn giúp bảo vệ bàn phím ngay cả khi bị nước đổ lên, Thiết kế bàn phím mỏng nhẹ, hiện đại dễ dàng đặt gọn trên bàn làm việc, Thiết kế bàn phím full-size, đủ 104 phím và numpad, thao tác thuận tiện, Đầu kết nối USB, tương thích tốt với nhiều thiết bị thông minh, Bàn phím êm, không phát ra tiếng động quá lớn khi làm việc",30,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/146/10022640-ban-phim-logitech-k120-920-002582-01.jpg,Bàn phím Logitech K120 (920-002582),58,30
"Combo chuột và tai nghe Gaming Logitech sở hữu thiết kế nổi bật, Công nghệ Lightspeed không dây, trải nghiệm chơi game không bị lag, Tai nghe mang đến âm thanh có độ trung thực cao, trọng lượng nhẹ, Chuột cảm biến Hero mang lại hiệu suất ổn định và chính xác vượt trội, Thời lượng pin lên đến 18 giờ đối với tai nghe, 250 giờ đối với chuột G304, Chuột gaming G304 SE Lightspeed có thể kết nối dễ dàng với PC, Mac, Tai nghe có thể kết nối với PC, Mac, PS5, PS4, Nintendo Switch, Mobile",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/861/10054473-combo-chuot-va-tai-nghe-gaming-logitech-g304-se-g435-se-1.jpg,Combo Chuột và Tai nghe Gaming Logitech G304 SE + G435 SE,59,40
"Có chỗ để bút cảm ứng tiện lợi (lưu ý: bút cảm ứng mua riêng không đi kèm theo máy), Thiết kế gọn nhẹ, linh hoạt, dễ dàng mang theo, hỗ trợ tối đa các chức năng khi bạn sử dụng, ""Sử dụng cho các dòng: iPad Air 4th Gen 10.9 (2020), iPad Air 5th Gen M1 10.9 (2022)"", Kết nối dễ dàng thông qua bluetooth không cần dây vướng víu để bạn tiện lợi khi sử dụng, Chất liệu polycarbonate cứng, cấu trúc bền bỉ giúp bảo vệ thiết bị, chống sốc lên đến 2 mét, Bàn phím nảy tốt, êm ái, tốc độ ghi nhận nhanh và chính xác cho cảm giác thoải mái khi gõ, Bàn phím trang bị đèn LED 7 màu, phù hợp để làm việc trong điều kiện thiếu sáng",34,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/10056520-Ốp_kèm_bàn_phím_Zagg_Pro_Keys-Ipad_10.9_inch1.jpg,Ốp kèm bàn phím Zagg Pro Keys-Ipad 10.9 inch,60,34
"Có chỗ để bút cảm ứng tiện lợi (lưu ý: bút cảm ứng mua riêng không đi kèm theo máy), Thiết kế gọn nhẹ, linh hoạt, dễ dàng mang theo, hỗ trợ tối đa các chức năng khi bạn sử dụng, Sử dụng cho các dòng: iPad 11 inch,\xa0kết nối 2 thiết bị cùng lúc qua Bluetooth, cổng sạc Type C, Chất liệu polycarbonate cứng, cấu trúc bền bỉ giúp bảo vệ thiết bị, chống sốc lên đến 2 mét, Bàn phím nảy tốt, êm ái, tốc độ ghi nhận nhanh và chính xác cho cảm giác thoải mái khi gõ, Bàn phím trang bị đèn LED 7 màu, phù hợp để làm việc trong điều kiện thiếu sáng",34,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/10056521-Ốp_kèm_bàn_phím_Zagg_Pro_Keys-Ipad_11_inch1.jpg,Ốp kèm bàn phím Zagg Pro Keys-Ipad 11 inch,61,34
"Có chỗ để bút cảm ứng tiện lợi (lưu ý: bút cảm ứng mua riêng không đi kèm theo máy), Thiết kế gọn nhẹ, linh hoạt, dễ dàng mang theo, hỗ trợ tối đa các chức năng khi bạn sử dụng, Sử dụng cho các dòng:\xa0iPad 10.2 inch (Gen 9, Gen 8, Gen 7), kết nối dễ dàng thông qua bluetooth, Chất liệu polycarbonate cứng, cấu trúc bền bỉ giúp bảo vệ thiết bị, chống sốc lên đến 2 mét, Bàn phím nảy tốt, êm ái, tốc độ ghi nhận nhanh và chính xác cho cảm giác thoải mái khi gõ, Bàn phím trang bị đèn LED 7 màu, phù hợp để làm việc trong điều kiện thiếu sáng",34,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/975/10056519-Ốp_kèm_bàn_phím_Zagg_Pro_Keys-Ipad_10.2_inch1.jpg,Ốp kèm bàn phím Zagg Pro Keys-Ipad 10.2 inch,62,34
"Công nghệ Switch cơ học HUANO (Blue) mang đến cảm giác gõ chân thực, bền bỉ, Độ bền phím lên đến 50 triệu lần đáp ứng các tác động gõ mạnh mẽ của game thủ, Tích hợp đèn Led RGB Rainbow ấn tượng, tùy chỉnh hiệu ứng ánh sáng qua driver, Thiết kế TKL 87 phím nhỏ gọn, thân thiện với game thủ và dễ dàng mang theo, Dây cáp dài 1.7m được bọc dù và chống nhiễu, mang lại sự an toàn khi sử dụng",31,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/809/10051830-ban-phim-gaming-co-day-zadez-gt-021k-1.jpg,Bàn phím gaming có dây Zadez GT-021K,63,31
"Công nghệ khử tiếng ồn vượt trội với 4 micro giúp làm việc tập trung, Có thể vừa đeo tai nghe vừa cảm nhận bên ngoài nhờ chế độ xuyên âm, JBL Spatial Sound tạo nên không gian âm thanh đắm chiều như ở nhà hát, Mang đến chất âm trầm, ấm, cực kỳ uy lực giúp tận hưởng âm thanh tuyệt vời, Thoải mái nghe nhạc cả ngày với thời lượng pin lên đến 50 giờ (30 giờ chống ồn)",51,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/887/10056045-tai-nghe-chup-tai-jbl-tour-one-m2-den-1.jpg,Tai nghe chụp tai JBL Tour One M2 Đen,64,51
